LOSS,REWARD,SIMILARITY,PROPERTY
0.03809994459152222,0.4988463521003723,0.6103367805480957,0.8174352645874023
0.036671947687864304,0.5128859877586365,0.6323713064193726,0.8161369562149048
0.03763708472251892,0.49211791157722473,0.6397003531455994,0.8131484389305115
0.038339998573064804,0.4990721344947815,0.6430111527442932,0.817558765411377
0.03633536398410797,0.4751930236816406,0.63857102394104,0.8160309195518494
0.035859886556863785,0.4476205110549927,0.6377148032188416,0.8106968998908997
0.03705292195081711,0.46101975440979004,0.6400255560874939,0.8145313858985901
0.03924227133393288,0.4727093577384949,0.6424839496612549,0.814972460269928
0.03415745869278908,0.4687562882900238,0.6645949482917786,0.8127634525299072
0.03484506160020828,0.4993665814399719,0.6525074243545532,0.81623774766922
0.03824403136968613,0.5285736322402954,0.6396075487136841,0.8249176740646362
0.03742895647883415,0.527642548084259,0.6549025774002075,0.8204699754714966
0.03698427975177765,0.4975443482398987,0.6613133549690247,0.8208563923835754
0.03843284770846367,0.5085325837135315,0.6426308155059814,0.8243738412857056
0.0379054881632328,0.526208221912384,0.6195605397224426,0.8301456570625305
0.04219570383429527,0.5217575430870056,0.6092191338539124,0.8268904089927673
0.04136329144239426,0.5005434155464172,0.6144708395004272,0.8251290321350098
0.03910122066736221,0.5009335279464722,0.6260857582092285,0.8248646855354309
0.03659294545650482,0.5234018564224243,0.6100819706916809,0.8279599547386169
0.0355503223836422,0.50799161195755,0.6096809506416321,0.8232341408729553
0.03365295007824898,0.49395403265953064,0.630740225315094,0.8238862752914429
0.034921012818813324,0.5046171545982361,0.6201401948928833,0.8264607787132263
0.03730710968375206,0.5392144918441772,0.6008647680282593,0.8282628059387207
0.04126649349927902,0.5483371019363403,0.6160939931869507,0.8325016498565674
0.0394514799118042,0.5570958256721497,0.6170608401298523,0.8345531225204468
0.03883779048919678,0.6041763424873352,0.5870675444602966,0.8389895558357239
0.042055562138557434,0.5825749635696411,0.5925908088684082,0.8323312997817993
0.041437193751335144,0.5727283954620361,0.5815432071685791,0.8307640552520752
0.040290623903274536,0.5794165134429932,0.5902134776115417,0.8361825942993164
0.04169490188360214,0.5909936428070068,0.5850452184677124,0.8414113521575928
0.041802000254392624,0.6027995347976685,0.5788708925247192,0.8401051163673401
0.03801824524998665,0.5855892300605774,0.6058270931243896,0.8368247151374817
0.03976934775710106,0.5791725516319275,0.56307053565979,0.8384739756584167
0.04177788645029068,0.5673888325691223,0.5644622445106506,0.8364601135253906
0.04121780022978783,0.5904994606971741,0.5619885325431824,0.8405748009681702
0.03881577029824257,0.5762636661529541,0.5883355736732483,0.8399409055709839
0.04404420405626297,0.5819298028945923,0.5694990754127502,0.8404226303100586
0.04232582822442055,0.5974105596542358,0.5549042224884033,0.8417763113975525
0.04530996456742287,0.6211159825325012,0.5725330710411072,0.8414236307144165
0.04257073253393173,0.6032294631004333,0.5757356286048889,0.8399602770805359
0.04022622108459473,0.5611189007759094,0.5742961764335632,0.8335525989532471
0.04100692644715309,0.5807486176490784,0.5798539519309998,0.8360975980758667
0.03734326735138893,0.5874983072280884,0.5894112586975098,0.8401151299476624
0.041336435824632645,0.5943366885185242,0.5652593374252319,0.8420541286468506
0.03906548395752907,0.5521093606948853,0.5992386937141418,0.8279656767845154
0.03899248689413071,0.5705323219299316,0.5766571164131165,0.8361111879348755
0.04085022583603859,0.5685487389564514,0.5620988607406616,0.836890697479248
0.04457000643014908,0.5978407263755798,0.555614173412323,0.8460271954536438
0.04338068515062332,0.5867356061935425,0.5748473405838013,0.8399812579154968
0.04221246764063835,0.6081638932228088,0.5743896961212158,0.8419904708862305
0.0409083291888237,0.5950760841369629,0.567225992679596,0.8386633396148682
0.040554601699113846,0.6253066658973694,0.5796390771865845,0.8409277200698853
0.0414198637008667,0.5842304229736328,0.5480920076370239,0.8391039967536926
0.045781929045915604,0.6041794419288635,0.5361484289169312,0.8436957597732544
0.04037783667445183,0.626977264881134,0.5468913912773132,0.8456320762634277
0.04085065424442291,0.613082230091095,0.5510485172271729,0.8407226204872131
0.039340000599622726,0.6019464731216431,0.5752013921737671,0.8427367210388184
0.04154280945658684,0.6040719747543335,0.5764749646186829,0.8445730805397034
0.03980134055018425,0.6556337475776672,0.5846523642539978,0.8500320315361023
0.041250184178352356,0.6290935277938843,0.5576463937759399,0.8486078977584839
0.03997950628399849,0.6080290675163269,0.5564499497413635,0.8441210389137268
0.04042044281959534,0.5987247228622437,0.548863410949707,0.8393387794494629
0.04391781985759735,0.6351081132888794,0.5313504934310913,0.8486189842224121
0.041845645755529404,0.635562539100647,0.5352853536605835,0.8511417508125305
0.041248489171266556,0.6095921397209167,0.5614489912986755,0.8472095131874084
0.039484746754169464,0.5904206037521362,0.5486254096031189,0.842340886592865
0.043435126543045044,0.6282210946083069,0.5283160209655762,0.8477911949157715
0.040851227939128876,0.5973062515258789,0.5472500324249268,0.8435876965522766
0.04284658282995224,0.6489579677581787,0.5319331288337708,0.8542085886001587
0.04410625621676445,0.6389283537864685,0.5439916253089905,0.8540403246879578
0.042307913303375244,0.6693772077560425,0.5541723370552063,0.8549829125404358
0.04453843832015991,0.6754832863807678,0.5263274312019348,0.8554874062538147
0.0449792705476284,0.633516788482666,0.5508274435997009,0.8497157692909241
0.04464748129248619,0.6313406825065613,0.5277442932128906,0.8527102470397949
0.046843770891427994,0.6383106112480164,0.512211263179779,0.8532946705818176
0.045391518622636795,0.6665096879005432,0.5303201675415039,0.855620801448822
0.042403753846883774,0.6860550045967102,0.5334053635597229,0.8539250493049622
0.04530749469995499,0.6730970144271851,0.5262811779975891,0.8535555005073547
0.04417817294597626,0.6725629568099976,0.5186494588851929,0.854392945766449
0.045409154146909714,0.6430488228797913,0.5126548409461975,0.8511165380477905
0.040665000677108765,0.6790693998336792,0.5332142114639282,0.8576875329017639
0.041994478553533554,0.6922467947006226,0.5273305177688599,0.8619096279144287
0.04585714638233185,0.6806986927986145,0.5207967162132263,0.8573500514030457
0.046792954206466675,0.6444045305252075,0.5210346579551697,0.8546363711357117
0.04401016607880592,0.6585692167282104,0.5274733304977417,0.8522790670394897
0.04223957657814026,0.655624270439148,0.525806188583374,0.8514561653137207
0.04438779875636101,0.6487124562263489,0.5205870866775513,0.8495720028877258
0.0429656095802784,0.6661259531974792,0.5160547494888306,0.8553460240364075
0.039246782660484314,0.6422007083892822,0.519415020942688,0.8491318225860596
0.04101375490427017,0.6912519931793213,0.5297757983207703,0.858613133430481
0.03936769813299179,0.6394979357719421,0.5528723001480103,0.8487075567245483
0.04146680608391762,0.6582548022270203,0.5317803621292114,0.8534820079803467
0.043449126183986664,0.6418598890304565,0.5303769707679749,0.8507238626480103
0.042909473180770874,0.6138730645179749,0.5356133580207825,0.846464991569519
0.04176546633243561,0.6224173903465271,0.5482112765312195,0.8450361490249634
