LOSS,REWARD,SIMILARITY,PROPERTY
0.013968007639050484,0.22368501126766205,0.6830951571464539,0.0853785052895546
0.015803836286067963,0.20892277359962463,0.6965766549110413,0.05781296268105507
0.013574624434113503,0.1875401735305786,0.6929264664649963,0.044070594012737274
0.014465920627117157,0.1872776746749878,0.6784659624099731,0.05420895293354988
0.01439511589705944,0.17956867814064026,0.6795563697814941,0.04835527017712593
0.01109035313129425,0.19504369795322418,0.6928603649139404,0.032684195786714554
0.014122298918664455,0.1908373236656189,0.6974668502807617,0.040730319917201996
0.013421093113720417,0.20372939109802246,0.6917595267295837,0.06991320848464966
0.014982680790126324,0.19828961789608002,0.6628219485282898,0.06826537102460861
0.013690500520169735,0.2376919984817505,0.6577997803688049,0.04925282299518585
0.011706025339663029,0.21167056262493134,0.6884554028511047,0.05453084409236908
0.01487619336694479,0.25772345066070557,0.6879916787147522,0.05210968852043152
0.015276418998837471,0.21984560787677765,0.6579298377037048,0.06619212031364441
0.013726414181292057,0.22662942111492157,0.6612973213195801,0.08576327562332153
0.014877567999064922,0.23433077335357666,0.6528931856155396,0.08405441790819168
0.01689937710762024,0.20893028378486633,0.6604294180870056,0.07289787381887436
0.01494167186319828,0.23495015501976013,0.6574000120162964,0.07249675691127777
0.013134576380252838,0.21556441485881805,0.6797918081283569,0.05617378652095795
0.014675069600343704,0.21399928629398346,0.6481083035469055,0.08765372633934021
0.014117548242211342,0.21438027918338776,0.6444661617279053,0.06888648122549057
0.01570856384932995,0.20826168358325958,0.652113139629364,0.0673484280705452
0.01532573439180851,0.2022847980260849,0.6502766609191895,0.06368983536958694
0.015189062803983688,0.23284362256526947,0.6573562026023865,0.10818479210138321
0.01611453853547573,0.24970845878124237,0.6973661780357361,0.09055192768573761
0.013946974650025368,0.19918489456176758,0.6751538515090942,0.08478819578886032
0.014445610344409943,0.19745351374149323,0.6036641597747803,0.10483352839946747
0.013860741630196571,0.2289448380470276,0.6278347373008728,0.10101552307605743
0.014315231703221798,0.22757436335086823,0.6271345019340515,0.10483492165803909
0.014922481030225754,0.1939624398946762,0.6292144060134888,0.09117348492145538
0.015255836769938469,0.236691415309906,0.6302861571311951,0.10607825219631195
0.014439435675740242,0.20953433215618134,0.623571515083313,0.0999450534582138
0.015388814732432365,0.20847198367118835,0.6144856214523315,0.12138310819864273
0.015250490978360176,0.21040472388267517,0.6310266256332397,0.11731014400720596
0.01710294373333454,0.23937956988811493,0.6162834763526917,0.15035785734653473
0.015300880186259747,0.21210706233978271,0.6358869671821594,0.1348581463098526
0.018138732761144638,0.2363654524087906,0.6105794310569763,0.14049728214740753
0.01644984632730484,0.24048468470573425,0.6222065091133118,0.14097453653812408
0.018003104254603386,0.24675504863262177,0.6076135635375977,0.13373440504074097
0.014103883877396584,0.20624740421772003,0.6016950607299805,0.11640534549951553
0.019525742158293724,0.25271812081336975,0.5716357827186584,0.1477673202753067
0.01861819624900818,0.26988157629966736,0.5631840825080872,0.16304650902748108
0.020193392410874367,0.3242383897304535,0.5958407521247864,0.18989431858062744
0.016091836616396904,0.2662842571735382,0.5929298400878906,0.16925540566444397
0.017648600041866302,0.2432161420583725,0.5800953507423401,0.14938203990459442
0.0188523530960083,0.25971415638923645,0.5691505670547485,0.1483069509267807
0.016899913549423218,0.25643450021743774,0.5915743708610535,0.1655053049325943
0.022516194730997086,0.3077894449234009,0.5907375812530518,0.2014448046684265
0.01967589557170868,0.3012882471084595,0.6092084050178528,0.1600700467824936
0.020970528945326805,0.3480011522769928,0.5667812824249268,0.23100122809410095
0.022684598341584206,0.3431622385978699,0.5598167777061462,0.22932443022727966
0.020685600116848946,0.3360128402709961,0.5578446388244629,0.24473857879638672
0.021246301010251045,0.3007998466491699,0.5607630014419556,0.2276395559310913
0.017057813704013824,0.2698202133178711,0.5756292939186096,0.18760928511619568
0.016366897150874138,0.2807888686656952,0.5871869921684265,0.2019004225730896
0.016542749479413033,0.2974504232406616,0.59210604429245,0.21681497991085052
0.01919098012149334,0.31875598430633545,0.5757347941398621,0.2569142282009125
0.01868433877825737,0.30280348658561707,0.5555656552314758,0.22973060607910156
0.020290900021791458,0.3185043931007385,0.5613798499107361,0.24482811987400055
0.019231969490647316,0.31493544578552246,0.5651887059211731,0.213374063372612
0.020406309515237808,0.3459988534450531,0.5620005130767822,0.24812571704387665
0.01889130100607872,0.3441144526004791,0.5477889776229858,0.24740123748779297
0.020772261545062065,0.31281208992004395,0.5547294020652771,0.22994868457317352
0.02117117866873741,0.3362627625465393,0.5143429636955261,0.2627190947532654
0.022298404946923256,0.34699520468711853,0.518775224685669,0.25872698426246643
0.02029973827302456,0.31383216381073,0.5551957488059998,0.2257852554321289
0.02401183918118477,0.36744168400764465,0.5352230072021484,0.29823175072669983
0.02386811561882496,0.35896211862564087,0.5408218502998352,0.286146342754364
0.02350202202796936,0.3391747772693634,0.5253852605819702,0.2723839282989502
0.0232573039829731,0.3515978753566742,0.5200890898704529,0.28126150369644165
0.02529103122651577,0.34329861402511597,0.5448897480964661,0.2701437473297119
0.025696847587823868,0.34718024730682373,0.5413778424263,0.25611400604248047
0.02016492374241352,0.3334228992462158,0.5265744924545288,0.25631484389305115
0.024895144626498222,0.3634610176086426,0.5159024596214294,0.27668485045433044
0.01972595416009426,0.35308387875556946,0.5121009945869446,0.2770322263240814
0.020938728004693985,0.35642069578170776,0.5303957462310791,0.28547948598861694
0.021841824054718018,0.38413751125335693,0.5426402688026428,0.316800594329834
0.0232227835804224,0.33213216066360474,0.5463593006134033,0.2536526322364807
0.021682949736714363,0.36511537432670593,0.5577982664108276,0.24545955657958984
0.021490784361958504,0.3923976421356201,0.5454210638999939,0.29490137100219727
0.01848495751619339,0.3259987533092499,0.5320018529891968,0.2604236602783203
0.020742513239383698,0.3593786656856537,0.5356643795967102,0.3061664402484894
0.02318304218351841,0.3921162784099579,0.5324044227600098,0.3414607644081116
0.02268844097852707,0.38158753514289856,0.530937671661377,0.32606276869773865
0.021547555923461914,0.34353673458099365,0.5211971402168274,0.28861939907073975
0.02201632410287857,0.3778422772884369,0.5230541229248047,0.31191059947013855
0.022500768303871155,0.4110608696937561,0.5336249470710754,0.33963415026664734
0.020933961495757103,0.37846553325653076,0.5331181287765503,0.3229714035987854
0.020831091329455376,0.39727655053138733,0.5195379853248596,0.3212590515613556
0.02556702122092247,0.4200858771800995,0.5019327998161316,0.3154287040233612
0.02754174917936325,0.41330522298812866,0.5050486922264099,0.33788377046585083
0.02718895860016346,0.37270253896713257,0.5308956503868103,0.29569101333618164
0.02319379523396492,0.3740691840648651,0.5209404230117798,0.28349894285202026
0.022093944251537323,0.3269754648208618,0.52001953125,0.2558903396129608
0.02361738309264183,0.3400544226169586,0.5215223431587219,0.2798658013343811
0.024299301207065582,0.34691160917282104,0.5228182077407837,0.2752782702445984
0.02399330399930477,0.3361729383468628,0.5285797715187073,0.2588580250740051
0.023053914308547974,0.360832154750824,0.5301498174667358,0.28215140104293823
0.024189120158553123,0.3992554843425751,0.53187096118927,0.3332948684692383
0.021960610523819923,0.39328715205192566,0.5304610729217529,0.33334189653396606
0.02437044121325016,0.43046995997428894,0.5284993052482605,0.36344799399375916
0.023427749052643776,0.39938464760780334,0.5217958688735962,0.33523011207580566
0.023134414106607437,0.3849712610244751,0.5268914103507996,0.3253524899482727
0.02593061700463295,0.37877896428108215,0.5186214447021484,0.3246055841445923
0.025103352963924408,0.3790633976459503,0.5126139521598816,0.33351588249206543
0.024158470332622528,0.39823678135871887,0.49461543560028076,0.34051719307899475
0.024972576647996902,0.40417084097862244,0.4975559413433075,0.3412921130657196
0.022704536095261574,0.34644049406051636,0.5231536030769348,0.2726459801197052
0.022125694900751114,0.37605926394462585,0.5032998919487,0.29512637853622437
0.02389385923743248,0.36936062574386597,0.4999874234199524,0.3046787977218628
0.02192724496126175,0.3884846270084381,0.5203174948692322,0.29909175634384155
0.025956327095627785,0.4058747887611389,0.5096696019172668,0.3377706706523895
0.025218963623046875,0.3889402151107788,0.5120470523834229,0.319273442029953
0.025538301095366478,0.3739139437675476,0.5002792477607727,0.30486705899238586
0.024931948632001877,0.4275536835193634,0.48178720474243164,0.35854682326316833
0.02615586668252945,0.46451979875564575,0.46776431798934937,0.4023553729057312
0.026442065834999084,0.44073066115379333,0.5013511180877686,0.33784225583076477
0.026349563151597977,0.42994067072868347,0.4832208454608917,0.3592330813407898
0.021658992394804955,0.39071303606033325,0.5302473306655884,0.3219723403453827
0.02610749378800392,0.44370630383491516,0.5120603442192078,0.37042436003685
0.026988858357071877,0.4102603793144226,0.49798670411109924,0.34665539860725403
0.027822040021419525,0.43412113189697266,0.4985269010066986,0.38180893659591675
0.028923923149704933,0.4658438563346863,0.4826725721359253,0.38608503341674805
0.02806398831307888,0.48662081360816956,0.47536948323249817,0.4120476543903351
0.027390234172344208,0.41547253727912903,0.49283933639526367,0.3592696785926819
0.02636810578405857,0.4268302321434021,0.5106228590011597,0.3774064779281616
0.024146344512701035,0.3989240825176239,0.4964148998260498,0.34040725231170654
0.02676141820847988,0.41015511751174927,0.4888995289802551,0.35323527455329895
0.02636197954416275,0.4110734164714813,0.49467048048973083,0.3577616810798645
0.028140701353549957,0.402242511510849,0.49279189109802246,0.34836113452911377
0.03245948255062103,0.45609626173973083,0.4844007194042206,0.3979444205760956
0.02476556785404682,0.40812382102012634,0.4958469569683075,0.35956767201423645
0.02786886878311634,0.44947680830955505,0.48613595962524414,0.382842093706131
0.029218465089797974,0.5033740401268005,0.47630465030670166,0.4461209177970886
0.028278406709432602,0.4920518398284912,0.48483553528785706,0.44228267669677734
0.0302310548722744,0.5022766590118408,0.5076104998588562,0.4446156322956085
0.02878628857433796,0.4548448324203491,0.5274785757064819,0.4100843071937561
0.029479673132300377,0.4801459312438965,0.507131814956665,0.4341585636138916
