LOSS,REWARD,SIMILARITY,PROPERTY
0.06238822266459465,0.0290994793176651,0.9439947605133057,0.0290994793176651
0.042337436228990555,0.03074989840388298,0.9523105025291443,0.03074989840388298
0.07474672794342041,0.03313232585787773,0.9605509638786316,0.03313232585787773
0.05763450264930725,0.028967473655939102,0.965896487236023,0.028967473655939102
0.05389796197414398,0.028784791007637978,0.9618403911590576,0.028784791007637978
0.05428219214081764,0.027376249432563782,0.9608464241027832,0.027376249432563782
0.055655866861343384,0.02723243460059166,0.9675745964050293,0.02723243460059166
0.04330906271934509,0.02560346946120262,0.9684954285621643,0.02560346946120262
0.06915436685085297,0.026550225913524628,0.9716585874557495,0.026550225913524628
0.06147605925798416,0.024316130205988884,0.9740045070648193,0.024316130205988884
0.04164890944957733,0.024311546236276627,0.9599443078041077,0.024311546236276627
0.0474553108215332,0.024257121607661247,0.9565263986587524,0.024257121607661247
0.04225201532244682,0.02555404230952263,0.9723623394966125,0.02555404230952263
0.0633663609623909,0.025411643087863922,0.9773436188697815,0.025411643087863922
0.045709989964962006,0.02354634925723076,0.9712832570075989,0.02354634925723076
0.04972153156995773,0.024999558925628662,0.9715439081192017,0.024999558925628662
0.05482354015111923,0.025160444900393486,0.9767687916755676,0.025160444900393486
0.039636000990867615,0.022936202585697174,0.9710458517074585,0.022936202585697174
0.06231227517127991,0.02287331223487854,0.958984911441803,0.02287331223487854
0.046381887048482895,0.024792300537228584,0.9544673562049866,0.024792300537228584
0.05355776101350784,0.026336701586842537,0.9617691040039062,0.026336701586842537
0.056299470365047455,0.026459379121661186,0.9655830264091492,0.026459379121661186
0.04171217232942581,0.027501193806529045,0.9643465876579285,0.027501193806529045
0.05661295726895332,0.03161244094371796,0.9567135572433472,0.03161244094371796
0.04372859373688698,0.03027345985174179,0.9420012831687927,0.03027345985174179
0.02992609143257141,0.03290247544646263,0.9373121857643127,0.03290247544646263
0.07007919251918793,0.03154931589961052,0.9421007037162781,0.03154931589961052
0.06717033684253693,0.02673160471022129,0.9441366195678711,0.02673160471022129
0.04408856853842735,0.02439236082136631,0.9247571229934692,0.02439236082136631
0.03948637843132019,0.02096780575811863,0.9345995187759399,0.02096780575811863
0.051259662955999374,0.02477719448506832,0.9338856339454651,0.02477719448506832
0.03714980557560921,0.028942354023456573,0.9093334078788757,0.028942354023456573
0.03568223491311073,0.029066339135169983,0.917508602142334,0.029066339135169983
0.048274602741003036,0.029706455767154694,0.9318730235099792,0.029706455767154694
0.04512186720967293,0.03446345031261444,0.9356464743614197,0.03446345031261444
0.04136503115296364,0.031494058668613434,0.9338454604148865,0.031494058668613434
0.05001526325941086,0.040048129856586456,0.9363631010055542,0.040048129856586456
0.045961059629917145,0.06248810514807701,0.9197201132774353,0.06248810514807701
0.05499688535928726,0.05515244975686073,0.8961349725723267,0.05515244975686073
0.047900691628456116,0.04742935299873352,0.8746930956840515,0.04742935299873352
0.0496249683201313,0.040100958198308945,0.8411127328872681,0.040100958198308945
0.05848279967904091,0.042098548263311386,0.8472062945365906,0.042098548263311386
0.03884117305278778,0.054931655526161194,0.8360899090766907,0.054931655526161194
0.05575834587216377,0.052142366766929626,0.8501300811767578,0.052142366766929626
0.04060972481966019,0.045391425490379333,0.8797187209129333,0.045391425490379333
0.043047696352005005,0.03669262304902077,0.8716829419136047,0.03669262304902077
0.04757428541779518,0.05767439305782318,0.8831392526626587,0.05767439305782318
0.04732134938240051,0.046694863587617874,0.9143909811973572,0.046694863587617874
0.062188778072595596,0.043462712317705154,0.8853754997253418,0.043462712317705154
0.035340577363967896,0.03882880508899689,0.8735450506210327,0.03882880508899689
0.03514764830470085,0.04025294631719589,0.8539677262306213,0.04025294631719589
0.030494367703795433,0.04079698026180267,0.8254446387290955,0.04079698026180267
0.05399161949753761,0.057351432740688324,0.8320714235305786,0.057351432740688324
0.05842837691307068,0.08015977591276169,0.820311963558197,0.08015977591276169
0.05339070409536362,0.05761675164103508,0.8230946063995361,0.05761675164103508
0.05762556940317154,0.09204345941543579,0.8090728521347046,0.09204345941543579
0.04088288173079491,0.09507835656404495,0.7996594905853271,0.09507835656404495
0.05226213112473488,0.07823198288679123,0.7888607382774353,0.07823198288679123
0.0507938526570797,0.10432422161102295,0.7929590344429016,0.10432422161102295
0.04398919641971588,0.07436109334230423,0.815759539604187,0.07436109334230423
