CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
CC(C)CNC1=CC(NC2CCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,None,0.0,0.0
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,O=C(C1=CC=CC(Cl)=C1)N1CCN(CCCC2=CC=CC=C2)CC1,0.3108108108108108,0.7141451551004968
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,COC1=CC=CC=C1C1CCC(N2CCN(C3=CC=CC=N3)CC2)CC1,0.1951219512195122,0.9999978081673975
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,N#CC1=CC=CC=C1N1CCN(CC2=CC=CC(C(=O)N3CCCCC3)=C2)CC1,0.410958904109589,0.9951953184867675
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,CCCN(CCC)CCCNC(=S)NC1=CC=C2N=C(N3CCN(C)CC3)C=C(C)C2=C1,0.16494845360824742,0.5052461204152184
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,N#CC1=CC=CC(CN2CCN(C3=CC=CC(C(F)(F)F)=C3)CC2)=C1,0.1951219512195122,0.9029951151166845
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,N#CC1=CC=CC(CN2CCN(C3=CC=CC(C(F)(F)F)=C3)CC2)=C1,0.1951219512195122,0.9029951151166845
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,COC1=CC=CC=C1C1CCC(N2CCN(C3=CC=CC=N3)CC2)CC1,0.1951219512195122,0.9999978081673975
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,N#CC1=CC=C(CN2CCN(CC(=O)NCCC3=CC=C(Cl)C=C3Cl)CC2)C=C1,0.1797752808988764,0.6074801444919155
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,O=C(C1=CC=CC(CN2CCN(C3=CC=CC=C3Cl)CC2)=C1)N1CCCCC1,0.2987012987012987,0.9836505933957327
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,N#CC1=CC=CC(CN2CCN(C3=CC=CC(C(F)(F)F)=C3)CC2)=C1,0.1951219512195122,0.9029951151166845
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,O=C(C1=CC=CC(CN2CCN(C3=CC=CC=C3Cl)CC2)=C1)N1CCCCC1,0.2987012987012987,0.9836505933957327
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,COC1=CC=CC=C1N1CCN(CC2CC2C2=CC=CC=C2)CC1,0.14457831325301204,0.9147879585192403
