CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCCN1N=CC(C(=O)NCC2COC3=CC=CC=C32)=C1Cl,0.36,0.8166091483513097
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCCN1N=CC(C(=O)NCC2COC3=CC=CC=C32)=C1Cl,0.36,0.8166091483513097
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCCN1N=CC(C(=O)NCC2COC3=CC=CC=C32)=C1Cl,0.36,0.8166091483513097
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCCN1N=CC(C(=O)NCC2COC3=CC=CC=C32)=C1Cl,0.36,0.8166091483513097
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCCN1N=CC(C(=O)NCC2COC3=CC=CC=C32)=C1Cl,0.36,0.8166091483513097
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCCN1N=CC(C(=O)NCC2COC3=CC=CC=C32)=C1Cl,0.36,0.8166091483513097
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCCN1N=CC(C(=O)NCC2COC3=CC=CC=C32)=C1Cl,0.36,0.8166091483513097
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCCN1N=CC(C(=O)NCC2COC3=CC=CC=C32)=C1Cl,0.36,0.8166091483513097
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCCN1N=CC(C(=O)NCC2COC3=CC=CC=C32)=C1Cl,0.36,0.8166091483513097
CC(=O)NCCNC(=O)C1=C(C2CC2)N(C2=CC=C(C)C(Cl)=C2)N=C1,CC(=O)NCCN1N=CC(C(=O)NCC2COC3=CC=CC=C32)=C1Cl,0.36,0.8166091483513097
