N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,O=C(NC1CC2CCCC3=C2C1=CC=C3)N1CCN(CC(F)F)CC1,0.15384615384615385,0.8153527483531144
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,O=C(NC1CCC(CCN2CCN(C3=CC=CC4=CC=CC=C34)CC2)CC1)C1=CC=CS1,0.17204301075268819,0.994829387294749
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,CC(C)[NH2+]CC(O)C1=CC=C(Cl)C=C1,0.06666666666666667,0.0010410498583777806
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,CCC1=CC=CC=C1NC(=S)NC1CC2CCC(C1)N2CC1=CC=C(F)C=C1,0.12903225806451613,0.6356288388980647
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,COC1=CC=C(OCC(=O)N2CCCC(CCCN3CCN(C4=CC=C(OC)C(O)=C4)CC3)CC2)C=C1,0.18181818181818182,0.1011410223279603
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,CC1=CC=C(C(=O)NCC(=O)NCC2COC3=CC=CC=C3O2)C=C1,0.12359550561797752,0.0012176559498151642
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,CCOC1=CC=C(C2=NC(C#N)=C(N3CCN(CC4=CC=CC=C4)CC3)O2)C=C1,0.2159090909090909,0.8437766646495478
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,,0.0,0.0
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,OC1(C2=CC=CC(C(F)(F)F)=C2)CCN(C2CCN(C3=CC=C(F)C=C3)CCC2)CC1,0.11578947368421053,0.9178463412687353
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,O=C(NCCCN1CCN(C2=CC=C(F)C=C2)CC1)C1COC2=CC=CC=C2C1,0.1595744680851064,0.8967441305524992
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,O=C(NC1CC2CCC(C1)N2CC1=CC=CC=C1)C1=CC=CC(F)=C1,0.17647058823529413,0.8013583069240752
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,O=S(=O)(NC1CCN(CCOC2=CC=CC=C2C2=CC=CC=C2)C1)C1=CC=C(Br)C=C1,0.18888888888888888,0.9875359386966637
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,O=C1CC2CCC(=CNC(O)CC2)C(=O)N1C1=CC=CC=C1,0.10227272727272728,0.0043876143140943675
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,COC1=CC=CC=C1N1CCN(C2=NC=C3C=CC=CC=C23)CC1,0.2077922077922078,0.003300563886825348
N#CC1=CC=CC=C1COC1=CC=CC(C(=O)N2CCN(C3=CC=C(Br)C=N3)CC2)=C1,CCOC1=CC=CC=C1N1CCN(CC2=CC=CC=C2)CC1,0.16883116883116883,0.9499797502897858
